"User","freq_type","mone_type","rec_type","Cluster","value"
6696,3,3,3,1,51
6697,1,1,1,5,17
6699,1,1,3,2,27
6702,2,2,2,2,34
6703,1,3,3,2,47
6704,2,2,1,4,29
6705,2,2,3,2,39
6706,2,2,2,2,34
6707,2,3,2,3,44
6708,2,3,1,4,39
6709,2,2,1,4,29
6710,1,1,1,5,17
6712,2,2,1,5,29
6713,2,3,2,3,44
6715,1,1,2,2,22
6718,2,2,2,3,34
6719,2,2,1,5,29
6720,3,3,2,1,46
6721,2,3,1,3,39
6722,3,3,1,3,41
6724,1,1,1,4,17
6725,2,3,1,3,39
6727,1,1,1,5,17
6728,1,2,1,5,27
6729,2,2,3,2,39
6732,3,3,2,1,46
6733,1,1,1,4,17
6734,1,1,2,2,22
6735,2,3,3,3,49
6737,2,2,2,3,34
6738,2,3,1,4,39
6739,2,2,1,5,29
6740,2,1,1,5,19
6741,2,3,3,2,49
6742,1,2,1,5,27
6743,1,2,1,5,27
6744,3,3,3,1,51
6745,1,1,1,5,17
6746,3,3,2,1,46
6747,2,3,1,3,39
6748,1,1,1,5,17
6749,2,2,2,4,34
6750,1,3,2,2,42
6751,1,1,1,4,17
6752,1,1,1,4,17
6753,2,2,3,2,39
6754,2,2,3,2,39
6755,1,2,1,4,27
6756,1,1,1,4,17
6757,1,1,3,2,27
6758,2,2,3,3,39
6759,3,3,3,1,51
6761,1,1,1,4,17
6762,1,1,1,5,17
6764,2,3,1,4,39
6765,1,1,3,2,27
6766,3,2,3,1,41
6768,2,1,3,2,29
6769,2,2,1,4,29
6770,2,3,3,3,49
6771,2,2,3,2,39
6772,2,3,3,3,49
6773,2,3,2,3,44
6774,1,2,1,4,27
6775,2,2,1,5,29
6776,3,2,3,1,41
6778,3,3,3,1,51
6779,2,1,3,2,29
6782,2,3,2,2,44
6783,3,3,3,1,51
6784,2,2,1,4,29
6785,2,1,1,5,19
6786,1,1,2,2,22
6787,3,3,3,1,51
6788,3,3,2,1,46
6789,2,2,1,5,29
6790,1,1,1,5,17
6791,1,1,3,2,27
6793,2,2,2,3,34
6794,1,3,1,4,37
6795,2,3,3,3,49
6796,3,3,2,1,46
6797,2,2,1,4,29
6798,1,1,2,2,22
6799,2,2,1,4,29
6800,3,2,3,1,41
6803,1,1,1,5,17
6804,1,1,2,2,22
6805,2,3,1,3,39
6806,2,1,1,4,19
6807,2,1,3,2,29
6808,3,2,3,1,41
6811,2,2,1,3,29
6812,2,2,1,4,29
6813,2,3,1,3,39
6814,2,2,3,2,39
6815,2,1,2,4,24
6817,2,3,1,5,39
6818,1,2,1,5,27
6819,2,3,3,3,49
6821,2,3,3,3,49
6822,2,1,1,5,19
6823,2,2,3,2,39
6824,1,2,1,5,27
6825,2,2,2,2,34
6828,3,2,1,1,31
6829,2,2,1,3,29
6830,1,1,3,2,27
6832,2,3,1,3,39
6833,2,3,1,4,39
6834,2,2,1,4,29
6835,3,2,3,1,41
6836,3,3,2,1,46
6837,1,1,2,4,22
6838,2,2,1,4,29
6839,2,2,3,2,39
6841,1,1,1,4,17
6842,1,1,2,2,22
6843,3,3,2,1,46
6844,1,1,1,4,17
6845,2,2,1,4,29
6846,3,3,3,1,51
6847,2,3,2,2,44
6849,1,1,1,4,17
6851,2,2,2,2,34
6852,3,3,2,1,46
6853,1,3,1,5,37
6854,2,3,1,3,39
6855,2,2,2,3,34
6856,1,3,1,5,37
6857,3,3,2,1,46
6858,2,2,3,2,39
6859,3,2,2,3,36
6860,2,3,1,4,39
6861,2,2,2,4,34
6862,2,2,3,2,39
6863,3,3,3,1,51
6864,1,3,1,5,37
6865,2,3,3,3,49
6866,2,2,3,3,39
6868,1,2,2,4,32
6869,2,2,1,5,29
6870,2,2,2,2,34
6871,2,2,2,2,34
6872,2,3,2,3,44
6873,2,2,1,4,29
6874,2,1,3,2,29
6875,2,2,3,2,39
6876,1,1,1,5,17
6877,2,1,3,2,29
6878,2,2,2,3,34
6879,3,3,2,3,46
6880,1,1,1,4,17
6881,2,3,2,3,44
6882,2,3,3,2,49
6884,2,3,3,3,49
6886,3,3,1,3,41
6887,2,2,1,4,29
6888,2,2,2,2,34
6889,1,1,1,4,17
6890,2,2,1,4,29
6891,1,1,2,2,22
6892,3,3,3,1,51
6894,2,1,3,2,29
6895,2,2,3,2,39
6896,2,3,2,2,44
6897,1,1,1,4,17
6898,2,3,2,3,44
6899,2,1,2,2,24
6900,3,3,2,1,46
6901,2,1,3,2,29
6902,1,3,2,4,42
6904,2,2,2,2,34
6905,3,3,2,1,46
6906,2,1,1,3,19
6907,2,2,1,4,29
6908,2,1,2,2,24
6910,2,2,2,3,34
6911,2,2,2,2,34
6912,2,2,1,4,29
6913,2,3,3,3,49
6914,2,3,1,4,39
6915,1,2,1,5,27
6916,2,2,1,4,29
6917,2,3,2,3,44
6918,2,3,3,3,49
6919,3,3,3,1,51
6920,2,2,2,2,34
6922,2,1,3,2,29
6923,1,2,3,2,37
6924,1,3,3,2,47
6925,1,1,1,5,17
6926,2,3,3,2,49
6928,3,3,3,1,51
6931,2,2,2,2,34
6932,1,1,3,2,27
6933,1,2,2,4,32
6934,2,2,2,2,34
6935,3,3,3,1,51
6936,3,3,2,1,46
6937,2,2,1,5,29
6938,2,2,1,4,29
6939,1,2,2,2,32
6940,3,3,3,1,51
6942,1,1,1,5,17
6944,3,3,1,1,41
6945,2,2,3,2,39
6946,1,1,1,4,17
6947,2,3,2,3,44
6948,1,2,1,5,27
6949,2,3,2,3,44
6950,3,3,1,3,41
6951,2,2,3,2,39
6952,2,3,2,3,44
6954,1,3,1,4,37
6956,2,3,2,3,44
6957,1,1,1,4,17
6959,2,1,2,2,24
6960,2,1,1,4,19
6961,2,2,3,2,39
6962,1,1,1,4,17
6964,3,3,3,1,51
6965,1,1,2,4,22
6966,2,2,1,4,29
6967,3,2,2,3,36
6968,2,3,1,3,39
6969,1,2,1,5,27
6970,2,2,1,4,29
6971,1,2,2,2,32
6972,2,2,2,2,34
6973,3,3,3,1,51
6974,1,1,1,4,17
6976,3,3,3,1,51
6978,2,1,1,4,19
6979,1,2,1,4,27
6980,2,3,3,3,49
6981,3,3,3,1,51
6982,3,3,3,1,51
6983,2,2,2,2,34
6984,3,3,3,1,51
6985,1,1,2,2,22
6986,2,1,3,3,29
6988,3,3,3,1,51
6989,2,3,1,5,39
6990,1,1,2,2,22
6991,3,3,3,1,51
6992,2,2,1,4,29
6993,2,3,3,2,49
6994,2,2,1,5,29
6995,1,1,1,5,17
6996,2,3,2,3,44
6997,2,2,1,4,29
6998,1,2,1,5,27
6999,3,3,2,1,46
7000,2,1,3,2,29
7001,2,1,2,2,24
7003,2,2,2,3,34
7004,2,2,1,5,29
7005,2,2,3,2,39
7006,1,2,1,5,27
7007,1,2,1,5,27
7008,2,2,1,4,29
7010,2,2,3,2,39
7011,1,1,1,5,17
7012,1,2,2,2,32
7013,2,3,1,5,39
7014,2,2,3,2,39
7015,3,3,2,1,46
7016,2,2,2,4,34
7018,1,2,1,4,27
7019,2,2,3,2,39
7020,2,2,1,5,29
7021,1,1,2,4,22
7022,1,1,1,5,17
7023,2,3,2,3,44
7025,3,3,3,1,51
7028,2,2,2,3,34
7029,3,3,3,1,51
7030,1,1,1,4,17
7031,2,2,2,3,34
7032,2,2,2,2,34
7033,2,1,2,3,24
7034,2,3,3,3,49
7036,2,2,2,2,34
7038,3,2,2,3,36
7039,2,2,2,2,34
7040,1,1,1,4,17
7041,1,1,3,2,27
7043,3,3,3,1,51
7044,2,3,2,2,44
7045,2,3,2,2,44
7046,3,3,2,3,46
7047,2,3,2,4,44
7048,1,3,1,5,37
7049,2,1,3,2,29
7050,1,2,1,5,27
7051,2,2,3,2,39
7052,1,2,1,4,27
7053,1,2,2,2,32
7054,1,1,2,4,22
7056,2,2,1,4,29
7057,2,2,3,3,39
7058,2,2,2,2,34
7059,2,3,1,4,39
7060,1,1,2,2,22
7061,2,2,1,4,29
7062,1,1,1,5,17
7063,2,3,1,4,39
7064,2,2,1,4,29
7065,1,1,1,5,17
7066,3,3,2,1,46
7068,1,1,1,4,17
7069,1,1,3,2,27
7070,2,2,1,5,29
7071,1,1,1,5,17
7072,1,1,3,2,27
7073,2,2,3,3,39
7074,3,3,2,1,46
7075,2,2,3,3,39
7076,1,1,1,4,17
7077,3,2,3,1,41
7079,3,3,3,1,51
7080,2,2,3,3,39
7081,1,1,1,4,17
7082,2,1,3,2,29
7083,2,1,2,2,24
7084,2,3,1,4,39
7085,3,3,2,1,46
7086,1,1,1,5,17
7087,2,2,2,2,34
7088,2,2,1,5,29
7089,1,1,1,5,17
7090,3,3,2,1,46
7093,3,3,3,1,51
7094,2,2,2,3,34
7095,1,1,1,4,17
7096,2,3,1,3,39
7097,2,2,3,2,39
7098,3,3,3,1,51
7099,1,2,1,4,27
7100,2,2,1,4,29
7101,2,2,3,2,39
7102,1,2,1,4,27
7103,2,3,2,3,44
7104,2,3,3,3,49
7105,3,3,2,1,46
7106,1,3,1,5,37
7107,1,1,2,4,22
7108,1,1,1,5,17
7109,1,1,1,5,17
7110,3,3,3,1,51
7112,1,1,3,2,27
7113,1,1,1,5,17
7115,2,2,1,4,29
7116,2,2,3,2,39
7117,3,3,3,1,51
7119,2,1,2,3,24
7120,3,3,2,1,46
7121,3,2,2,1,36
7124,2,2,3,2,39
7125,2,2,3,3,39
7126,1,2,3,2,37
7127,1,1,2,4,22
7128,3,3,2,1,46
7129,3,3,3,1,51
7130,2,2,3,3,39
7131,2,1,3,2,29
7132,2,3,2,3,44
7135,1,1,1,4,17
7136,1,1,2,2,22
7137,2,2,2,4,34
7138,1,1,1,4,17
7139,1,2,1,5,27
7140,2,3,3,3,49
7141,1,1,1,5,17
7142,1,1,1,4,17
7143,3,3,2,3,46
7144,1,2,3,2,37
7145,1,1,1,4,17
7146,2,1,1,4,19
7147,2,2,1,3,29
7149,2,2,3,3,39
7150,3,3,2,1,46
7151,1,1,1,4,17
7152,2,3,2,3,44
7153,1,3,3,2,47
7154,1,2,1,5,27
7155,2,2,1,4,29
7156,1,1,1,5,17
7157,3,3,3,1,51
7158,2,1,1,4,19
7159,2,3,2,3,44
7160,2,2,1,4,29
7161,3,3,2,1,46
7162,3,2,2,1,36
7163,2,1,2,2,24
7164,2,3,2,3,44
7165,2,1,1,4,19
7166,2,2,3,2,39
7167,2,1,2,2,24
7169,3,3,2,1,46
7170,1,1,1,5,17
7172,1,1,2,2,22
7173,3,3,2,1,46
7175,1,1,1,5,17
7176,3,2,1,3,31
7177,3,3,3,1,51
7178,2,2,3,2,39
7179,3,3,3,1,51
7180,1,2,2,2,32
7181,2,3,1,5,39
7182,1,1,1,4,17
7183,2,3,2,3,44
7186,2,3,2,3,44
7187,1,1,1,5,17
7188,2,1,2,2,24
7189,1,2,1,5,27
7191,2,2,2,2,34
7192,3,2,3,1,41
7194,1,3,1,4,37
7195,1,1,1,4,17
7196,1,1,1,5,17
7197,1,1,1,4,17
7198,2,2,1,4,29
7199,1,2,3,2,37
7200,2,3,2,4,44
7201,1,1,1,4,17
7202,2,3,3,2,49
7203,1,1,3,2,27
7204,2,2,3,3,39
7205,1,1,1,4,17
7206,1,1,1,5,17
7207,1,1,1,5,17
7208,2,1,1,4,19
7210,2,1,1,4,19
7211,2,3,1,3,39
7212,3,3,3,1,51
7213,2,2,3,2,39
7214,2,2,3,3,39
7215,1,1,1,4,17
7216,2,3,3,2,49
7217,2,2,1,3,29
7218,3,3,3,1,51
7220,2,2,2,4,34
7221,2,2,2,2,34
7222,1,1,1,4,17
7223,2,2,2,3,34
7225,1,1,1,5,17
7227,2,2,3,3,39
7228,2,2,3,3,39
7229,1,1,2,2,22
7230,3,3,2,1,46
7231,2,2,2,3,34
7232,2,2,3,2,39
7233,3,3,2,1,46
7234,2,2,3,2,39
7236,1,1,1,4,17
7237,3,3,3,1,51
7238,2,1,3,2,29
7239,2,2,1,4,29
7242,3,2,3,1,41
7243,2,3,2,3,44
7244,3,3,3,1,51
7245,1,1,1,4,17
7246,1,1,3,2,27
7247,1,2,1,4,27
7248,1,1,1,5,17
7249,2,2,3,2,39
7250,3,2,2,1,36
7251,1,2,1,4,27
7252,1,1,2,4,22
7253,1,1,2,2,22
7254,1,1,1,4,17
7255,3,3,3,1,51
7256,3,3,3,1,51
7257,2,3,2,3,44
7258,3,3,2,1,46
7259,2,3,1,4,39
7260,2,2,2,3,34
7261,2,3,3,3,49
7262,3,3,1,1,41
7263,2,1,3,2,29
7264,2,3,3,3,49
7265,1,1,1,5,17
7266,2,3,3,3,49
7267,1,2,1,5,27
7268,2,2,2,3,34
7270,1,2,1,4,27
7271,1,1,1,5,17
7272,2,2,1,4,29
7273,2,2,2,2,34
7274,2,2,2,2,34
7275,1,1,3,2,27
7276,1,1,1,5,17
7277,2,2,1,4,29
7278,2,2,1,4,29
7281,2,2,3,2,39
7282,2,2,1,4,29
7283,1,1,3,2,27
7284,2,3,3,3,49
7285,2,2,1,4,29
7286,1,1,1,5,17
7288,2,2,1,4,29
7289,3,2,3,1,41
7290,2,2,3,2,39
7291,2,3,3,3,49
7292,1,2,1,4,27
7293,2,2,3,2,39
7294,3,3,2,3,46
7295,2,1,1,4,19
7296,1,3,3,2,47
7297,1,2,3,2,37
7298,3,3,2,1,46
7299,1,1,2,2,22
7300,1,1,1,5,17
7301,3,3,2,1,46
7302,3,3,3,1,51
7304,2,2,1,4,29
7305,2,2,2,2,34
7306,1,1,3,2,27
7307,2,3,2,3,44
7308,2,3,1,3,39
7310,2,3,2,3,44
7311,3,2,1,3,31
7312,2,2,1,4,29
7313,2,2,3,2,39
7314,2,2,1,4,29
7315,2,2,3,3,39
7316,1,1,1,4,17
7317,2,2,3,3,39
7318,3,3,2,3,46
7319,2,2,2,2,34
7320,2,2,2,2,34
7321,2,3,1,3,39
7322,1,1,1,5,17
7323,2,2,3,3,39
7325,3,3,1,1,41
7326,1,1,1,4,17
7329,2,3,2,2,44
7330,2,3,2,3,44
7331,1,1,1,4,17
7332,1,1,2,2,22
7333,2,3,1,3,39
7334,3,3,1,3,41
7335,1,1,1,5,17
7336,2,1,1,4,19
7337,1,2,2,2,32
7338,1,1,1,4,17
7339,2,2,2,2,34
7340,1,3,1,4,37
7342,2,3,3,2,49
7343,3,2,2,1,36
7344,1,1,1,5,17
7345,1,1,1,5,17
7346,3,3,2,3,46
7348,2,3,3,3,49
7349,1,1,3,2,27
7351,3,3,3,1,51
7352,2,2,1,5,29
7353,2,1,2,2,24
7354,1,1,1,4,17
7355,2,2,2,3,34
7356,3,3,3,1,51
7357,3,3,3,1,51
7358,2,3,1,4,39
7359,1,1,1,4,17
7361,2,2,1,4,29
7362,3,3,3,1,51
7363,2,1,1,4,19
7364,2,1,3,2,29
7366,2,2,1,4,29
7367,2,1,3,2,29
7368,2,2,2,3,34
7369,1,1,1,5,17
7371,2,2,2,2,34
7372,3,3,3,1,51
7373,2,3,3,2,49
7374,1,1,2,2,22
7375,3,3,3,1,51
7376,1,1,1,4,17
7377,2,2,1,4,29
7378,1,1,1,5,17
7379,2,2,3,2,39
7380,1,1,1,5,17
7381,1,1,1,5,17
7382,1,1,1,4,17
7383,2,2,1,4,29
7384,1,2,2,2,32
7385,1,1,1,5,17
7386,2,3,2,3,44
7387,2,2,1,4,29
7388,2,1,3,2,29
7389,1,1,3,2,27
7390,1,1,1,4,17
7391,1,2,1,4,27
7392,1,1,1,4,17
7395,1,1,1,5,17
7396,1,2,3,2,37
7397,1,1,1,4,17
7398,2,3,2,3,44
7399,2,2,2,3,34
7400,2,2,3,3,39
7402,2,1,1,4,19
7404,2,2,3,2,39
7405,1,1,3,2,27
7407,3,3,2,3,46
7408,2,2,1,5,29
7410,3,3,2,1,46
7411,2,3,1,4,39
7412,2,1,1,4,19
7413,1,3,1,5,37
7414,1,1,1,4,17
7415,2,1,2,4,24
7416,2,2,3,2,39
7417,1,2,1,5,27
7418,1,1,2,2,22
7419,1,1,1,4,17
7420,2,2,2,3,34
7421,3,3,2,1,46
7422,1,1,1,5,17
7423,2,3,3,3,49
7424,2,1,2,2,24
7425,2,1,3,3,29
7426,3,3,2,1,46
7427,1,1,3,2,27
7428,1,1,2,2,22
7429,2,1,2,2,24
7430,3,3,3,1,51
7431,2,3,3,2,49
7432,1,1,2,2,22
7433,2,1,1,4,19
7434,2,3,1,3,39
7435,1,1,2,4,22
7437,2,1,2,4,24
7438,3,3,3,1,51
7439,1,2,1,5,27
7440,2,3,3,3,49
7441,2,3,3,2,49
7442,2,1,1,5,19
7443,2,2,1,3,29
7444,1,3,1,4,37
7445,1,1,3,2,27
7446,3,3,3,1,51
7447,2,2,3,3,39
7448,3,3,3,1,51
7449,1,1,1,5,17
7450,2,2,2,3,34
7452,2,3,3,2,49
7453,1,1,1,5,17
7454,3,3,3,1,51
7455,1,1,1,5,17
7456,1,1,3,2,27
7457,3,3,2,1,46
7458,2,2,2,3,34
7459,2,3,3,2,49
7460,2,2,2,2,34
7462,2,1,2,2,24
7463,2,2,1,4,29
7464,3,3,3,1,51
7465,1,1,1,5,17
7466,1,2,1,4,27
7467,2,2,3,3,39
7468,2,3,3,3,49
7470,2,2,1,5,29
7472,2,3,1,3,39
7473,1,1,1,4,17
7474,1,2,2,2,32
7475,1,3,2,2,42
7476,1,1,1,4,17
7477,2,3,1,3,39
7478,1,1,3,2,27
7479,2,2,2,3,34
7482,1,2,1,5,27
7483,2,3,1,4,39
7484,1,2,1,4,27
7485,1,1,2,2,22
7486,1,2,1,5,27
7487,2,2,1,5,29
7488,2,3,3,2,49
7490,2,3,1,3,39
7491,2,2,2,3,34
7492,2,3,3,2,49
7494,2,2,1,4,29
7495,2,3,3,3,49
7496,3,3,3,1,51
7497,2,2,2,3,34
7498,1,1,2,2,22
7499,1,1,1,4,17
7500,3,3,2,3,46
7502,1,1,1,4,17
7503,2,2,1,4,29
7504,1,1,1,5,17
7505,2,2,3,2,39
7506,2,2,2,3,34
7508,2,2,3,3,39
7509,2,2,1,4,29
7510,1,1,1,5,17
7512,2,3,1,4,39
7514,2,1,2,2,24
7515,2,1,2,3,24
7516,2,2,3,2,39
7517,1,1,1,4,17
7519,1,2,3,2,37
7520,1,1,1,4,17
7521,2,3,1,3,39
7522,3,3,3,1,51
7524,3,3,3,1,51
7525,1,2,3,2,37
7526,1,1,1,4,17
7527,1,1,1,4,17
7528,2,2,3,2,39
7529,3,3,2,1,46
7530,3,2,3,1,41
7531,2,1,1,5,19
7532,2,2,2,2,34
7533,1,1,1,5,17
7534,2,2,3,3,39
7535,3,2,2,3,36
7536,2,2,2,4,34
7537,2,1,2,4,24
7539,2,1,1,3,19
7540,2,2,1,4,29
7541,2,2,1,3,29
7542,3,3,2,1,46
7543,2,3,2,3,44
7544,2,2,2,3,34
7545,1,1,1,5,17
7546,2,2,2,3,34
7547,2,3,1,4,39
7548,2,3,3,2,49
7549,2,3,3,2,49
7550,2,3,1,3,39
7551,2,3,2,3,44
7552,2,3,1,4,39
7553,2,2,3,3,39
7554,2,1,3,2,29
7555,1,1,1,4,17
7556,2,3,2,3,44
7557,3,3,3,1,51
7558,1,2,1,5,27
7559,2,2,2,4,34
7560,2,2,3,3,39
7561,2,2,3,3,39
7562,2,2,2,4,34
7563,2,2,3,2,39
7564,2,3,2,3,44
7565,3,2,3,1,41
7566,2,2,3,3,39
7567,2,2,3,2,39
7568,3,3,3,1,51
7569,2,1,1,4,19
7570,2,2,3,3,39
7571,2,2,3,2,39
7572,2,1,1,4,19
7573,2,2,1,4,29
7574,2,2,1,4,29
7578,1,2,1,5,27
7579,2,3,1,4,39
7580,2,3,1,3,39
7581,3,3,2,1,46
7583,3,2,3,1,41
7584,2,1,1,4,19
7585,2,3,2,3,44
7586,1,1,1,5,17
7587,1,1,1,4,17
7588,2,3,1,4,39
7589,2,2,2,2,34
7591,2,3,2,2,44
7592,1,1,1,4,17
7593,2,2,3,3,39
7594,2,1,1,4,19
7596,1,1,1,5,17
7597,2,2,3,2,39
7599,2,3,3,2,49
7600,2,2,3,2,39
7601,3,3,3,1,51
7602,2,3,3,3,49
7603,2,3,3,3,49
7604,2,1,3,2,29
7605,2,2,1,4,29
7606,2,2,3,2,39
7608,2,2,1,4,29
7611,3,3,3,1,51
7612,3,3,2,1,46
7613,2,2,2,3,34
7615,2,2,3,2,39
7617,2,2,2,3,34
7618,3,3,1,1,41
7619,1,1,2,2,22
7620,2,2,2,3,34
7621,2,1,1,5,19
7622,2,2,3,2,39
7623,1,2,3,2,37
7624,1,1,2,4,22
7625,3,3,2,1,46
7627,1,1,3,2,27
7628,2,2,3,3,39
7629,2,2,2,3,34
7631,1,1,3,2,27
7632,2,3,3,3,49
7633,2,3,3,3,49
7634,2,1,1,4,19
7635,1,1,1,4,17
7636,3,3,2,1,46
7638,2,2,2,4,34
7639,2,1,3,2,29
7642,2,3,2,3,44
7646,2,2,1,4,29
7647,1,1,3,2,27
7648,2,1,2,4,24
7650,1,1,1,4,17
7651,3,3,3,1,51
7652,2,2,1,4,29
7653,1,1,2,2,22
7654,1,1,1,5,17
7655,1,1,1,5,17
7656,2,2,1,4,29
7657,1,1,1,4,17
7658,3,3,3,1,51
7659,3,3,3,1,51
7660,3,3,2,1,46
7661,3,2,2,3,36
7662,2,1,2,4,24
7663,1,1,1,5,17
7664,2,1,2,2,24
7665,3,3,2,1,46
7666,3,3,1,3,41
7667,2,2,2,2,34
7668,1,1,1,4,17
7672,2,2,3,2,39
7674,1,1,1,4,17
7675,1,1,1,4,17
7676,3,3,3,1,51
7677,2,2,3,2,39
7678,2,3,3,3,49
7679,2,3,2,3,44
7680,2,3,1,3,39
7681,2,3,1,4,39
7682,1,1,1,4,17
7683,2,2,2,2,34
7684,1,1,1,5,17
7685,2,2,1,5,29
7687,2,3,2,3,44
7688,3,3,3,1,51
7690,1,1,2,2,22
7691,2,1,3,2,29
7692,3,3,3,1,51
7694,2,1,3,3,29
7696,1,2,2,2,32
7697,1,1,2,2,22
7698,1,1,3,2,27
7699,2,2,2,4,34
7702,1,1,2,2,22
7703,2,3,3,2,49
7704,2,2,1,4,29
7705,2,2,1,4,29
7706,2,3,3,3,49
7707,2,2,1,4,29
7708,2,3,1,4,39
7710,1,2,1,5,27
7712,2,3,1,4,39
7713,2,2,1,4,29
7714,2,2,1,4,29
7715,2,3,1,3,39
7716,2,2,2,2,34
7717,1,2,2,2,32
7718,3,3,3,1,51
7719,2,2,3,2,39
7720,2,1,2,2,24
7721,1,1,1,5,17
7722,2,2,1,4,29
7723,1,2,2,2,32
7724,1,1,1,4,17
7725,2,2,2,4,34
7726,2,2,3,2,39
7727,2,2,2,3,34
7728,1,1,1,4,17
7729,2,1,1,4,19
7730,2,1,1,4,19
7731,2,2,2,2,34
7732,1,1,2,2,22
7733,2,1,3,2,29
7735,2,3,1,4,39
7737,2,3,1,3,39
7738,1,1,1,5,17
7739,1,2,1,4,27
7740,2,2,1,5,29
7741,2,3,1,3,39
7742,2,2,3,2,39
7743,3,3,3,1,51
7744,3,3,3,1,51
7745,2,2,2,3,34
7746,2,2,3,2,39
7747,2,2,1,4,29
7748,1,1,1,5,17
7749,2,2,3,2,39
7751,2,2,3,2,39
7752,2,2,1,4,29
7753,2,1,1,4,19
7754,3,2,3,1,41
7755,1,1,2,2,22
7756,2,2,2,3,34
7757,2,3,1,4,39
7758,2,2,3,3,39
7759,1,1,1,5,17
7761,1,1,1,5,17
7762,1,1,3,2,27
7764,1,3,1,4,37
7765,1,1,1,4,17
7767,2,2,1,4,29
7768,2,2,2,2,34
7769,2,3,2,3,44
7770,1,1,3,2,27
7771,2,3,2,3,44
7772,1,1,1,5,17
7773,1,1,1,4,17
7774,2,3,1,3,39
7775,2,2,1,3,29
7776,1,2,1,5,27
7777,3,3,3,1,51
7778,2,2,1,4,29
7779,1,2,1,4,27
7781,3,2,3,1,41
7782,1,1,3,2,27
7783,2,2,2,2,34
7785,1,1,1,4,17
7786,1,2,2,2,32
7787,2,2,1,4,29
7788,1,2,1,5,27
7789,2,1,1,4,19
7790,1,1,1,4,17
7791,2,2,2,2,34
7792,1,1,1,5,17
7793,1,2,3,2,37
7794,1,1,1,5,17
7795,2,2,2,2,34
7796,2,2,1,4,29
7799,1,2,1,5,27
7801,1,1,1,5,17
7802,3,3,3,1,51
7805,2,2,1,4,29
7808,2,2,3,3,39
7809,1,2,1,5,27
7810,1,2,2,2,32
7812,2,2,1,4,29
7813,2,2,3,3,39
7814,2,3,2,3,44
7815,2,2,3,2,39
7816,3,2,3,1,41
7817,2,2,2,2,34
7818,1,1,1,4,17
7819,1,3,3,2,47
7820,3,2,1,3,31
7822,2,2,3,3,39
7823,1,2,1,5,27
7824,2,2,3,2,39
7825,2,1,1,4,19
7826,1,1,3,2,27
7827,1,1,1,5,17
7828,2,3,3,3,49
7829,3,3,3,1,51
7830,3,3,2,1,46
7831,3,3,3,1,51
7833,2,2,1,3,29
7834,1,1,1,4,17
7835,2,2,1,4,29
7836,2,2,3,3,39
7837,2,3,1,4,39
7838,2,2,2,2,34
7839,1,1,2,2,22
7840,3,3,3,1,51
7841,2,2,3,2,39
7843,1,2,3,2,37
7844,1,1,2,2,22
7846,1,1,1,4,17
7847,3,3,1,3,41
7848,3,2,3,1,41
7849,1,1,3,2,27
7850,3,2,3,1,41
7851,2,2,2,3,34
7852,1,2,1,5,27
7853,1,2,1,5,27
7854,2,3,1,4,39
7855,1,1,1,4,17
7856,1,1,1,4,17
7858,2,2,1,4,29
7859,3,3,3,1,51
7860,3,3,3,1,51
7861,1,3,1,4,37
7862,2,2,1,4,29
7863,1,1,1,4,17
7865,1,2,1,5,27
7868,1,3,1,5,37
7869,1,1,1,4,17
7870,2,2,1,4,29
7871,1,1,1,4,17
7873,1,1,1,4,17
7874,2,3,2,3,44
7876,2,3,1,4,39
7877,2,3,1,4,39
7878,2,2,2,2,34
7880,2,2,2,4,34
7881,2,2,3,3,39
7882,1,1,1,4,17
7883,2,2,1,4,29
7884,2,3,2,3,44
7886,1,2,3,2,37
7887,2,3,3,2,49
7888,2,3,3,3,49
7889,1,1,2,4,22
7890,1,2,1,5,27
7891,1,1,1,5,17
7892,2,3,2,2,44
7894,2,3,3,3,49
7895,3,3,3,1,51
7897,1,1,1,5,17
7898,1,1,1,4,17
7899,1,1,3,2,27
7900,1,1,1,5,17
7901,3,3,3,1,51
7902,1,1,2,2,22
7903,2,2,1,4,29
7904,2,2,1,3,29
7905,1,1,1,4,17
7906,2,2,1,4,29
7907,2,2,1,3,29
7908,3,3,1,3,41
7909,1,3,1,5,37
7910,3,3,1,3,41
7911,1,1,1,4,17
7914,1,1,1,5,17
7915,2,3,1,3,39
7916,2,3,2,3,44
7917,1,1,2,2,22
7918,2,3,3,3,49
7919,2,2,3,2,39
7920,1,2,2,2,32
7921,1,1,3,2,27
7923,1,1,1,5,17
7924,3,2,2,3,36
7925,2,2,3,2,39
7927,2,1,2,3,24
7928,3,3,1,3,41
7929,2,2,3,2,39
7930,2,3,1,3,39
7931,2,3,2,2,44
7932,2,3,2,3,44
7933,2,1,1,4,19
7934,2,1,1,4,19
7935,3,3,2,1,46
7936,2,2,3,3,39
7937,2,2,1,3,29
7939,3,2,2,1,36
7940,2,2,3,2,39
7941,2,1,1,4,19
7942,3,3,3,1,51
7943,2,2,1,4,29
7944,2,2,2,3,34
7945,1,1,2,2,22
7946,2,2,3,3,39
7949,1,1,1,5,17
7950,1,1,1,4,17
7951,1,1,1,5,17
7952,3,3,3,1,51
7953,2,2,2,3,34
7954,1,1,2,4,22
7955,1,2,1,4,27
7956,2,2,1,4,29
7958,2,3,2,3,44
7959,2,2,2,3,34
7961,2,3,2,2,44
7965,2,2,2,3,34
7966,2,2,2,2,34
7967,2,3,2,3,44
